"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","HeadCount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10"
0,0,"LTU","Lithuania","ECA","N","1981","1993","Y",1.785857,1.9,258.4645,0,0,0,0,0.3364114,209.1939,0.1945027,0.2546083,3.432947,"LTU_N1993Y",0.03431,0.04657,0.05692,0.06648,0.076,0.08625,0.0983,0.1143,0.141,0.2799
0,1,"LUX","Luxembourg","OHI","N","1981","2003","Y",0.9893056,1.9,1253.838,0.002093593,0.0002981865,4.247015E-05,0.0003216812,0.3018678,1074.133,0.1560473,-1,0.365225,"LUX_N2003Y",0.03302,0.04965,0.06083,0.07055,0.08028,0.09162,0.105,0.123,0.1496,0.2365
1,1,"MDG","Madagascar","SSA","N","1981","","X",704.9134,1.9,82.12067,0.5286825,0.2180844,0.1156526,0.3322352,-1,-1,-1,-1,8.971345,"MDG_N1980X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"MWI","Malawi","SSA","N","1981","1997.83","X",78.01701,1.9,110.8458,0.6483778,0.2571604,0.1287092,0.3714172,0.6575557,45.03033,0.8110759,-1,6.327569,"MWI_N1997X",0.01551,0.02301,0.02769,0.03221,0.03747,0.04393,0.05248,0.06501,0.08778,0.6149
0,0,"MYS","Malaysia","EAP","N","1981","1984","Y",1.586086,1.9,358.752,0.03510535,0.007219308,0.002499508,0.009324737,0.4862481,231.4185,0.4119666,0.4284957,14.13384,"MYS_N1984Y",0.01833,0.02742,0.03683,0.04694,0.05826,0.07162,0.08858,0.1126,0.1549,0.3845
0,1,"MLI","Mali","SSA","N","1981","1994","X",221.8683,1.9,32.9842,0.8766189,0.5616578,0.4023233,1.066494,0.5044124,19.41386,0.4366772,-1,7.234303,"MLI_N1994X",0.01745,0.02841,0.03599,0.04388,0.05338,0.06563,0.08332,0.1098,0.1577,0.4044
0,1,"MLT","Malta","OHI","N","1981","2006","Y",0.6285905,1.9,458.6227,0.00705562,0.003824865,0.002463455,0.006468742,0.280193,409.7681,0.1395076,-1,0.318982,"MLT_N2006Y",0.0342,0.0517,0.06356,0.07425,0.0841,0.09481,0.1078,0.1228,0.1466,0.2203
0,0,"MRT","Mauritania","SSA","N","1981","1987","X",112.8067,1.9,103.8969,0.3630317,0.1548558,0.08885828,0.2541415,0.4393901,77.54435,0.3596023,0.4051055,1.578938,"MRT_N1987X",0.01417,0.02807,0.04107,0.05395,0.06745,0.08254,0.1008,0.1255,0.1669,0.3196
0,1,"MUS","Mauritius","SSA","N","1981","2006.5","X",18.28542,1.9,114.4229,0.2099979,0.05011974,0.01843539,0.06425867,0.3565342,89.08604,0.2099285,-1,0.980462,"MUS_N2006X",0.03089,0.04485,0.05403,0.06301,0.07223,0.08331,0.09711,0.1164,0.1506,0.2875
0,1,"MEX","Mexico","LAC","N","1981","1984","X",8.940212,1.9,334.8725,0.0618212,0.01741896,0.007410904,0.02413347,0.4894746,214.4352,0.4255426,-1,70.992195,"MEX_N1984X",0.01501,0.02606,0.03483,0.04532,0.05755,0.07227,0.0925,0.1186,0.1674,0.3704
0,0,"MNG","Mongolia","EAP","N","1981","1995","X",590.33,1.9,137.0391,0.1432502,0.03183333,0.0103133,0.03906395,0.3319534,114.3998,0.1834579,0.3002709,1.733475,"MNG_N1995X",0.03058,0.04308,0.05456,0.06577,0.07737,0.09015,0.1054,0.1256,0.158,0.2496
0,0,"MAR","Morocco","MNA","N","1981","1984.5","X",4.193143,1.9,147.0617,0.1500171,0.03615731,0.01192677,0.04676587,0.3918664,112.2271,0.2702475,0.2970879,20.511601,"MAR_N1984X",0.02657,0.03923,0.05019,0.0605,0.0709,0.08218,0.09553,0.1134,0.1431,0.3184
0,1,"MOZ","Mozambique","SSA","N","1981","1996.27","X",15.52727,1.9,40.45234,0.8409842,0.5167073,0.3606557,0.9569416,0.5355986,22.5152,0.4979032,-1,12.133074,"MOZ_N1996X",0.01529,0.02511,0.03342,0.04104,0.05008,0.06166,0.07833,0.104,0.1536,0.4375
0,1,"MMR","Myanmar","EAP","N","1981","2015","X",320.604,1.9,28.0956,0.9435411,0.5734326,0.3830165,0.9967903,0.3806851,20.88479,0.2505118,-1,34.13913,"MMR_N2015X",0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
0,0,"NAM","Namibia","SSA","N","1981","1993.79","Y",5.130702,1.9,251.6629,0.4554836,0.2168817,0.1251481,0.3490972,-1,-1,-1,-1,1.034264,"NAM_N1993Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"NPL","Nepal","SAS","N","1981","1984.5","Y",25.75927,1.9,47.22461,0.7752966,0.3061351,0.14879,0.4377977,0.3005754,39.27702,0.1471774,0.2474644,15.24901,"NPL_N1984Y",0.04045,0.05066,0.05994,0.06895,0.07826,0.08854,0.1009,0.1174,0.1451,0.2498
0,1,"NLD","Netherlands","OHI","N","1981","2004","Y",0.8691391,1.9,970.9331,0.004749113,0.00152591,0.0008364253,0.002251328,0.297974,836.7118,0.1602089,-1,14.247208,"NLD_N2004Y",0.03251,0.05157,0.06195,0.07174,0.08138,0.09189,0.1047,0.1213,0.1462,0.2368
0,1,"NIC","Nicaragua","LAC","N","1981","1993","X",9.160075,1.9,287.982,0.07717989,0.02176023,0.009386039,0.02975498,0.5036435,180.5655,0.4460916,-1,3.342669,"NIC_N1993X",0.01592,0.02624,0.03495,0.04483,0.05606,0.06985,0.08708,0.1129,0.1543,0.3979
0,0,"NER","Niger","SSA","N","1981","1992.85","X",228.7532,1.9,70.79123,0.5316399,0.1766396,0.07986925,0.2455879,0.3609756,55.28375,0.222886,-1.39119,6.164006,"NER_N1992X",0.03004,0.04447,0.05399,0.06316,0.07288,0.08388,0.09723,0.1152,0.1447,0.2944
0,0,"NGA","Nigeria","SSA","N","1981","1985.25","X",79.53147,1.9,80.41308,0.4618809,0.1749236,0.08623765,0.2558942,0.3867785,62.07781,0.2527606,0.3729478,75.482552,"NGA_N1985X",0.02473,0.03546,0.04633,0.05777,0.07035,0.08489,0.1029,0.1275,0.168,0.2821
0,1,"NOR","Norway","OHI","N","1981","2003","Y",9.797199,1.9,965.5023,0.002321372,0.001587398,0.001085492,0.00267292,0.2762353,833.7288,0.139305,-1,4.099702,"NOR_N2003Y",0.03824,0.05647,0.06602,0.07413,0.08229,0.09102,0.1022,0.1175,0.1388,0.2333
0,1,"PAK","Pakistan","SAS","N","1981","1987","X",25.41425,1.9,53.99904,0.710938,0.2674333,0.126906,0.3741164,0.333169,42.89254,0.1821717,-1,80.696945,"PAK_N1987X",0.03476,0.04839,0.05746,0.06597,0.07485,0.08455,0.09708,0.1152,0.1455,0.2762
1,1,"PAN","Panama","LAC","N","1981","","Y",0.553408,1.9,364.923,0.09061022,0.0407193,0.03035414,0.04016092,-1,-1,-1,-1,2.026065,"PAN_N1979Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"PNG","Papua New Guinea","EAP","N","1981","1996","X",2.137886,1.9,73.95843,0.6070463,0.3403158,0.2335523,0.7415294,0.5542985,41.14039,0.697596,-1,3.398469,"PNG_N1996X",0.004582,0.01714,0.02867,0.03843,0.04916,0.06501,0.08808,0.1226,0.1794,0.4069
0,1,"PRY","Paraguay","LAC","N","1981","1990","Y",2309.43,1.9,401.0729,0.01477188,0.003540987,0.001809976,0.003338363,0.4083934,289.5001,0.2917068,-1,3.271456,"PRY_N1990Y",0.02177,0.03589,0.04625,0.0563,0.06653,0.07927,0.09724,0.1255,0.1638,0.3075
0,1,"PER","Peru","LAC","N","1981","1985.5","X",1.568639,1.9,433.4367,0.02172377,0.005325263,0.002210086,0.007512759,0.4563498,294.6444,0.3629467,-1,17.792549,"PER_N1985X",0.01789,0.03054,0.04094,0.05091,0.06166,0.07541,0.09274,0.1176,0.1608,0.3516
0,0,"PHL","Philippines","EAP","N","1981","1985","X",18.87329,1.9,128.5402,0.2416411,0.0586506,0.0189338,0.07493167,0.4103744,92.2485,0.2799676,0.3533295,48.715592,"PHL_N1985X",0.02769,0.03666,0.04575,0.05536,0.06596,0.07833,0.09384,0.1156,0.1535,0.3273
0,0,"POL","Poland","ECA","N","1981","1985","Y",1.936326,1.9,456.8238,0.001529807,0.001275811,0.001265811,0,0.2516496,412.7635,0.110423,-1.454024,35.898587,"POL_N1985Y",0.04119,0.05719,0.06713,0.07629,0.08555,0.09548,0.1068,0.1207,0.141,0.2086
0,1,"PRT","Portugal","OHI","N","1981","2003","Y",0.7038629,1.9,475.1361,0.0148517,0.00780563,0.005358994,0.01504012,0.3873545,363.044,0.2685675,-1,9.851362,"PRT_N2003Y",0.02262,0.03987,0.051,0.06091,0.07101,0.082,0.09695,0.1173,0.1568,0.3016
0,0,"ROU","Romania","ECA","N","1981","1989","Y",2.000516,1.9,486.3927,0.002596474,0.002586474,0.002576474,0,0.233073,455.0405,0.09206763,0.1934761,22.415169,"ROU_N1989Y",0.04122,0.0581,0.07,0.07988,0.08901,0.09827,0.1086,0.1215,0.1413,0.1921
0,0,"RUS","Russian Federation","ECA","N","1981","1993","X",16.76913,1.9,450.5957,0.01688372,0.001287841,0.0001311648,0.00173358,0.4837574,300.0103,0.4200219,0.4028193,139.941,"RUS_N1993X",0.01655,0.02742,0.03799,0.04877,0.06034,0.07353,0.08976,0.1122,0.1506,0.3829
0,0,"RWA","Rwanda","SSA","N","1981","1984.5","X",246.8344,1.9,65.31441,0.5535986,0.155556,0.05713472,0.2013064,0.2889859,54.23409,0.1353763,0.2372663,5.315032,"RWA_N1984X",0.04405,0.05293,0.06129,0.06961,0.07837,0.08818,0.1001,0.1162,0.1434,0.2458
0,1,"WSM","Samoa","EAP","N","1981","2008","X",1.900278,1.9,180.7511,0.09021897,0.01635793,0.004684133,0.01950408,0.4204655,127.2138,0.290645,-1,0.156428,"WSM_N2008X",0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,0,"SEN","Senegal","SSA","N","1981","1991.25","X",246.1074,1.9,68.87162,0.6549452,0.3406117,0.2162936,0.5921637,0.5413736,39.56653,0.5262621,0.5119635,5.750338,"SEN_N1991X",0.0136,0.02143,0.03001,0.0397,0.05103,0.06493,0.08318,0.1099,0.1581,0.4282
0,1,"SYC","Seychelles","SSA","N","1981","1999.62","X",7.895128,1.9,331.9396,0.03002743,0.007907486,0.003127744,0.01033507,0.4277669,239.7752,0.3196934,-1,0.064035,"SYC_N1999X",0.02125,0.03576,0.04515,0.05585,0.066,0.07856,0.09399,0.1149,0.1485,0.3401
0,0,"SLE","Sierra Leone","SSA","N","1981","1989.75","X",1767.19,1.9,67.56225,0.6285146,0.4485493,0.3741378,-1,-1,-1,-1,-1,3.445277,"SLE_N1989X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"SVK","Slovak Republic","ECA","N","1981","1996","Y",0.5670743,1.9,472.5319,0.004628962,0.0005646469,9.248401E-05,0.0006306255,0.2580591,441.747,0.128637,0.1938864,5.016105,"SVK_N1996Y",0.03135,0.05575,0.06955,0.07994,0.08906,0.09802,0.1079,0.1203,0.1398,0.2084
0,0,"ZAF","South Africa","SSA","N","1981","1993","X",5.067535,1.9,279.3151,0.2196952,0.05811035,0.01971858,0.07301896,0.5933394,127.6554,0.6413867,0.7147145,29.828874,"ZAF_N1993X",0.0125,0.01697,0.02261,0.02991,0.03968,0.05337,0.07384,0.1078,0.1767,0.4666
0,1,"ESP","Spain","OHI","N","1981","2003","Y",0.776917,1.9,643.9708,0.009903656,0.007044598,0.005907604,0.01242017,0.3180375,563.9997,0.2036757,-1,37.758631,"ESP_N2003Y",0.026,0.04586,0.05891,0.0708,0.08161,0.09345,0.1074,0.125,0.1516,0.2394
0,0,"LKA","Sri Lanka","SAS","N","1981","1985","X",42.21893,1.9,104.617,0.2320022,0.05253148,0.01756609,0.06519372,0.3246785,85.5158,0.1736139,0.2667901,14.847,"LKA_N1985X",0.03589,0.04703,0.05703,0.06665,0.07654,0.08741,0.1004,0.1179,0.147,0.2642
0,0,"LCA","St. Lucia","LAC","N","1981","1995","Y",2.139054,1.9,56.06177,0.680072,0.3157944,0.185149,0.5184712,0.4258438,41.30908,0.3157385,0.3738608,0.119594,"LCA_N1995Y",0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,"SDN","Sudan","SSA","N","1981","2009","X",1.48553,1.9,79.48118,0.431129,0.1465988,0.06916853,0.2074371,0.3539534,64.14742,0.2131855,-1,15.02727,"SDN_N2009X",0.02639,0.04183,0.05274,0.06378,0.07496,0.08786,0.1037,0.125,0.1569,0.2669
0,1,"SUR","Suriname","LAC","N","1981","1999","Y",1.884817,1.9,293.3912,0.1946498,0.1497214,0.1354658,0.07146103,0.5760975,187.7217,1.612256,-1,0.363325,"SUR_N1999Y",0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
0,1,"SWE","Sweden","OHI","N","1981","2003","Y",9.105002,1.9,883.7016,0.004834672,0.002352483,0.002042202,0.006298509,0.25269,805.1675,0.1211563,-1,8.320503,"SWE_N2003Y",0.03664,0.05691,0.06815,0.07741,0.08655,0.09636,0.1079,0.1234,0.1454,0.2012
0,1,"CHE","Switzerland","OHI","N","1981","2006","Y",1.613419,1.9,1521.696,0,0,0,0,0.339167,1260.921,0.1979724,-1,6.354074,"CHE_N2006Y",0.029,0.04524,0.05473,0.06508,0.07618,0.08878,0.1035,0.1238,0.1536,0.2601
0,1,"SYR","Syrian Arab Republic","MNA","N","1981","2004","X",22.88657,1.9,185.5516,0.03810496,0.005937671,0.001522006,0.006947591,0.3577617,142.1742,0.2084355,-1,9.252851,"SYR_N2004X",0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,"TZA","Tanzania","SSA","N","1981","1991.92","X",585.5204,1.9,54.64868,0.6884953,0.2758921,0.1424354,0.4090177,0.3529222,43.59877,0.2106648,-1,19.277108,"TZA_N1991X",0.02699,0.04323,0.05493,0.06506,0.07416,0.08532,0.09895,0.1217,0.1584,0.2712
0,0,"THA","Thailand","EAP","N","1981","1981","X",12.84438,1.9,166.0725,0.195753,0.05016192,0.017263,0.06112104,0.4521682,111.3558,0.3441266,0.4113264,48.337503,"THA_N1981X",0.02292,0.03125,0.0401,0.04981,0.06088,0.07415,0.09121,0.1157,0.1589,0.3551
0,1,"TMP","Timor-Leste","EAP","N","1981","2001","X",0.5613374,1.9,39.43544,0.8374336,0.4167832,0.2454553,0.6578186,0.3593529,30.72605,0.2112153,-1,0.591005,"TMP_N2001X",0.03041,0.04242,0.05245,0.0621,0.07186,0.08457,0.1003,0.1207,0.1531,0.2821
0,1,"TGO","Togo","SSA","N","1981","2006","X",232.215,1.9,100.8714,0.3908449,0.1243051,0.05348385,0.1675128,0.4221258,69.69936,0.2940239,-1,2.812039,"TGO_N2006X",0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,"TON","Tonga","EAP","N","1981","2001","X",1.638717,1.9,202.7466,0.06875598,0.0200658,0.008914936,0.02734827,0.3769018,160.8153,0.2448666,-1,0.093453,"TON_N2001X",0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
0,0,"TTO","Trinidad and Tobago","LAC","N","1981","1988","Y",4.619226,1.9,574.503,0,0,0,0,0.4260131,425.7963,0.3193416,0.4042014,1.102556,"TTO_N1988Y",0.01863,0.03038,0.042,0.05403,0.06706,0.082,0.1004,0.1257,0.1683,0.3114
0,0,"TUN","Tunisia","MNA","N","1981","1985","X",0.6965338,1.9,172.9642,0.1497999,0.03805977,0.01427168,0.04911665,0.4343377,122.5401,0.3218198,0.3749393,6.545024,"TUN_N1985X",0.02258,0.03282,0.04293,0.05338,0.06471,0.07772,0.09385,0.1163,0.1549,0.3408
0,0,"TUR","Turkey","ECA","N","1981","1987","X",1.164342,1.9,223.2582,0.05824583,0.01244057,0.004615082,0.01519689,0.4347706,155.7273,0.3258678,-1.280922,44.988356,"TUR_N1987X",0.02367,0.03528,0.04438,0.05373,0.06407,0.07617,0.0913,0.1122,0.1478,0.3513
0,1,"UKR","Ukraine","ECA","N","1981","1992","X",3.311232,1.9,247.8567,0.01787643,0.003917088,0.001373282,0.004985376,0.2970892,218.8504,0.1524169,-1,50.221,"UKR_N1992X",0.03102,0.04891,0.06134,0.07226,0.08287,0.09413,0.1074,0.1241,0.1494,0.2285
0,1,"GBR","United Kingdom","OHI","N","1981","2004","Y",0.7564041,1.9,674.1131,0.007339703,0.003909731,0.002859582,0.009015799,0.3599902,547.2151,0.234994,-1,56.333829,"GBR_N2004Y",0.02501,0.04211,0.05336,0.06422,0.07521,0.08734,0.1019,0.1209,0.1526,0.2774
1,1,"USA","United States","OHI","N","1981","","Y",1,1.9,1434.045,0.004992982,0.003992404,0.003373464,0.01393491,-1,-1,-1,-1,229.466,"USA_N1979Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"URY","Uruguay","LAC","N","1981","1981","Y",16.42385,1.9,580.5184,0,0,0,0,0.4364543,421.4648,0.3341915,0.3833609,2.935036,"URY_N1981Y",0.01889,0.03094,0.04239,0.05389,0.06608,0.07983,0.09659,0.1196,0.1587,0.3332
0,1,"UZB","Uzbekistan","ECA","N","1981","1998","X",635.7095,1.9,116.0641,0.315658,0.1367963,0.08487907,0.2036081,0.4467317,85.12347,0.4924187,-1,16.363562,"UZB_N1998X",0.01074,0.02893,0.04175,0.05426,0.06672,0.08142,0.101,0.1242,0.1643,0.3267
0,1,"VUT","Vanuatu","EAP","N","1981","2010","X",115.8271,1.9,123.9342,0.2115025,0.05548384,0.02166504,0.07232212,0.3762623,95.97922,0.2372648,-1,0.11858,"VUT_N2010X",0.02683,0.04062,0.05038,0.06101,0.07195,0.08338,0.09783,0.1199,0.1541,0.294
0,0,"VEN","Venezuela, Republica Bolivariana de","LAC","N","1981","1981","Y",2.915005,1.9,467.8181,0.058335,0.009545204,0.002072951,0.01101873,0.5560986,258.8501,0.564402,0.5607627,15.761799,"VEN_N1981Y",0.0118,0.01919,0.02752,0.03717,0.04871,0.06316,0.0825,0.1113,0.1642,0.4345
0,1,"VNM","Vietnam","EAP","N","1981","1992.71","X",7624.973,1.9,45.46879,0.7827951,0.3604247,0.1965166,0.5403652,0.356544,34.61011,0.2067359,-1,54.722,"VNM_N1992X",0.03261,0.04533,0.05337,0.06203,0.07101,0.08159,0.09584,0.1174,0.1545,0.2864
0,1,"YEM","Yemen, Republic of","MNA","N","1981","1998","X",111.303,1.9,112.5941,0.2288285,0.06201565,0.02443691,0.0812961,0.3499779,90.38217,0.2048662,-1,8.434017,"YEM_N1998X",0.02855,0.0427,0.0536,0.06397,0.07467,0.08705,0.1025,0.1231,0.1556,0.2683
0,1,"ZMB","Zambia","SSA","N","1981","1991","X",2505.341,1.9,120.9322,0.4738026,0.3002038,0.2294222,0.7382399,0.6050619,64.32849,0.9370474,-1,6.094206,"ZMB_N1991X",0.001763,0.007599,0.01587,0.02747,0.04353,0.06418,0.09149,0.1293,0.1895,0.4293
0,0,"ZWE","Zimbabwe","SSA","N","1981","2011","X",0.5359763,1.9,230.8304,0.05805627,0.007254311,0.001321901,0.007628527,0.4315358,160.6069,0.3111535,0.3883556,7.43194,"ZWE_N2011X",0.02476,0.03348,0.04258,0.0524,0.06346,0.07656,0.09323,0.1169,0.1583,0.3383
0,1,"ALB","Albania","ECA","N","1984","1996","X",58.16801,1.9,157.6091,0.03534701,0.005275643,0.001397598,0.006254371,0.2701034,138.5157,0.1191043,-1,2.904429,"ALB_N1996X",0.03863,0.05289,0.06379,0.07322,0.0838,0.09355,0.1082,0.1247,0.149,0.2122
0,0,"DZA","Algeria","MNA","N","1984","1988","X",31.77229,1.9,247.6742,0.02001846,0.001124226,8.44822E-05,0.001484254,0.4019491,184.2943,0.2817323,0.3079208,21.893853,"DZA_N1988X",0.027,0.03839,0.04869,0.05868,0.06898,0.08035,0.09398,0.1124,0.1434,0.3281
0,1,"AGO","Angola","SSA","N","1984","2000.21","X",73.83312,1.9,166.5733,0.2581165,0.1147766,0.06806657,0.1922809,0.5195689,105.3631,0.5125765,-1,10.277321,"AGO_N2000X",0.009832,0.02195,0.03342,0.04495,0.05663,0.07049,0.08808,0.1135,0.1587,0.4025
1,0,"ARG","Argentina","LAC","U","1984","","Y",2.768382,1.9,832.6435,0.001533752,0.0007212907,0.0006829238,-1,-1,-1,-1,-1,25.319368174,"ARG_U1980Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"ARM","Armenia","ECA","N","1984","1996","Y",183.7796,1.9,221.2806,0.08266553,0.01864924,0.006719505,0.02419457,0.4441862,152.5464,0.3354787,0.3826619,3.285595,"ARM_N1996Y",0.02296,0.03236,0.04186,0.05187,0.06291,0.07575,0.09185,0.1144,0.1538,0.3522
1,1,"AUS","Australia","OHI","N","1984","","Y",1.526641,1.9,1086.153,0.009809821,0.005452428,0.003952786,0.01454847,-1,-1,-1,-1,15.544,"AUS_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,"AUT","Austria","OHI","N","1984","2003","Y",0.8475838,1.9,1061.68,0.004829058,0.002408113,0.002000845,0.006280601,0.2946442,921.4118,0.1587559,-1,7.561434,"AUT_N2003Y",0.0331,0.05166,0.0622,0.0722,0.08163,0.0922,0.1053,0.1213,0.146,0.2344
0,1,"AZE","Azerbaijan","ECA","N","1984","1995","X",0.3294187,1.9,650.1416,0.004458618,0.001863972,0.0008601521,0.002531572,0.3465029,529.9275,0.2078099,-1,6.557585,"AZE_N1995X",0.02694,0.04377,0.05496,0.06545,0.07575,0.08791,0.1022,0.1229,0.1524,0.2677
1,0,"BGD","Bangladesh","SAS","N","1984","","X",24.84915,1.9,84.46234,0.2731213,0.06080345,0.01974276,0.07688519,-1,-1,-1,-1,90.732362,"BGD_N1983X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"BLR","Belarus","ECA","N","1984","1993","Y",1832.435,1.9,266.0514,0.000269373,7.929611E-05,4.589299E-05,8.051369E-05,0.2160372,245.5129,0.07740133,0.1706868,9.91,"BLR_N1993Y",0.0487,0.06248,0.07237,0.08066,0.08841,0.09634,0.1053,0.1168,0.135,0.194
0,1,"BEL","Belgium","OHI","N","1984","2003","Y",0.879014,1.9,943.3489,0.004962496,0.001992964,0.001326469,0.003463175,0.2814264,841.8931,0.1450443,-1,9.855372,"BEL_N2003Y",0.03284,0.05271,0.0646,0.07461,0.08443,0.09426,0.106,0.1211,0.1472,0.2223
0,1,"BLZ","Belize","LAC","N","1984","1993","Y",1.182611,1.9,222.4307,0.217083,0.08629175,0.05294478,0.1444865,0.6025399,110.6451,0.7124081,-1,0.160347,"BLZ_N1993Y",0.008472,0.02114,0.02854,0.03667,0.04525,0.05523,0.07056,0.09123,0.1316,0.5113
0,1,"BEN","Benin","SSA","N","1984","2003","X",224.9172,1.9,67.03012,0.5898921,0.2187541,0.1047935,0.3082799,0.385782,50.12555,0.2463929,-1,4.156819,"BEN_N2003X",0.02858,0.04115,0.05027,0.05884,0.06928,0.08065,0.09471,0.1145,0.1509,0.3112
0,1,"BTN","Bhutan","SAS","N","1984","2003","X",16.96291,1.9,51.37766,0.7277528,0.3432317,0.1941849,0.5248997,0.40898,36.328,0.272455,-1,0.45372,"BTN_N2003X",0.02813,0.0372,0.04557,0.0541,0.06501,0.07725,0.09501,0.1182,0.1573,0.3222
0,0,"BOL","Bolivia","LAC","N","1984","1990.5","Y",2.906106,1.9,218.1547,0.08856609,0.01526281,0.003638052,0.01751398,0.4203572,157.5313,0.297862,0.3953767,6.085496,"BOL_N1990Y",0.02324,0.03294,0.04296,0.05367,0.06563,0.07968,0.09738,0.1222,0.1649,0.3174
0,1,"BIH","Bosnia and Herzegovina","ECA","N","1984","2001","X",0.8669357,1.9,176.6719,0.02720867,0.006063941,0.002682449,0.008662388,0.2996645,149.822,0.1566987,-1,4.350746,"BIH_N2001X",0.0359,0.05195,0.06215,0.0709,0.07998,0.08995,0.1031,0.1181,0.1397,0.2482
0,0,"BWA","Botswana","SSA","N","1984","1985.57","X",4.438053,1.9,114.9087,0.4516535,0.1947606,0.1064419,0.3029634,0.5421211,64.9822,0.5227733,0.5229876,1.151292,"BWA_N1985X",0.01434,0.02162,0.02975,0.03909,0.0502,0.06403,0.08243,0.1097,0.1595,0.4293
0,1,"BRA","Brazil","LAC","N","1984","1984","Y",1.658783,1.9,210.9591,0.2689688,0.1066123,0.06043398,0.1399648,0.5836862,106.2746,0.7116491,-1,132.800684,"BRA_N1984Y",0.008871,0.01855,0.02596,0.03452,0.04444,0.05762,0.07607,0.105,0.1637,0.4653
0,0,"BGR","Bulgaria","ECA","N","1984","1989","X",0.765068,1.9,640.8414,0.000524626,0.000514626,0.000504626,0,0.2342719,584.3189,0.08979578,0.1936653,8.960679,"BGR_N1989X",0.04565,0.0589,0.06918,0.07818,0.08681,0.0958,0.106,0.1192,0.1399,0.2003
0,1,"BFA","Burkina Faso","SSA","N","1984","1994.25","X",222.242,1.9,36.71231,0.8556636,0.5206026,0.3534066,0.9198316,0.4807249,22.02141,0.3852556,-1,7.531242,"BFA_N1994X",0.02246,0.03285,0.03968,0.04696,0.05497,0.06543,0.08115,0.1065,0.1554,0.3947
0,0,"BDI","Burundi","SSA","N","1984","1992","X",487.3273,1.9,37.2498,0.8641306,0.429015,0.2496338,0.683626,0.3333381,30.25397,0.1824366,0.2822712,4.571292,"BDI_N1992X",0.03414,0.04526,0.05545,0.06542,0.07575,0.08721,0.101,0.1195,0.1505,0.2658
0,1,"CPV","Cabo Verde","SSA","N","1984","2001.77","X",47.56514,1.9,77.34881,0.6172276,0.2866532,0.16638,0.4552571,0.524963,44.71728,0.4786267,-1,0.309397,"CPV_N2001X",0.01587,0.02564,0.03348,0.04232,0.05217,0.06488,0.08098,0.1046,0.1537,0.4264
0,1,"CMR","Cameroon","SSA","N","1984","1996","X",230.3753,1.9,145.0381,0.1864207,0.04718209,0.01659742,0.05899458,0.4444676,92.74247,0.325144,-1,9.742263,"CMR_N1996X",0.0248,0.03617,0.04427,0.05116,0.05977,0.07018,0.08501,0.1113,0.1558,0.3615
1,1,"CAN","Canada","OHI","N","1984","","Y",1.284584,1.9,1275.864,0.003579088,0.002112026,0.001534403,0.001314698,-1,-1,-1,-1,25.702,"CAN_N1981Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,"CAF","Central African Republic","SSA","N","1984","1992.43","X",267.8691,1.9,44.89538,0.7930318,0.5280898,0.4016161,1.158662,0.6133075,21.11557,0.7409222,0.7126964,2.565803,"CAF_N1992X",0.006934,0.01297,0.02021,0.02909,0.04034,0.05523,0.07624,0.1091,0.1725,0.4773
0,1,"TCD","Chad","SSA","N","1984","2003","X",251.2962,1.9,49.99484,0.7316956,0.342321,0.1965742,0.5370725,0.3982457,36.77539,0.2676824,-1,4.954046,"TCD_N2003X",0.02465,0.03832,0.04741,0.05686,0.06726,0.0815,0.09852,0.1207,0.1577,0.3071
0,1,"CHL","Chile","LAC","N","1984","1987","Y",391.6442,1.9,281.6378,0.1316988,0.04541445,0.02460485,0.06826109,0.5621016,147.521,0.5916716,-1,11.985658,"CHL_N1987Y",0.0116,0.02183,0.02942,0.0376,0.04707,0.05912,0.07618,0.1032,0.1601,0.4539
